doc,arquivo,contexto_id,categoria,trecho,termos_vizinhos
PDI_UFABC,PDI UFABC.pdf,81,diversidade_inclusao,"resoluções recentes do consuni foram criadas com esse objetivo, promovendo a cultura de paz e tolerância quanto a diversidade sexual para evitar o assédio moral e sexual e, principalmente, para garantir conhecimento dos canais de denúncia e acolhimento das vítimas por parte da comunidade.","sexual, resoluções, recentes, consuni, foram, criadas, esse, objetivo"
PDI_UFABC,PDI UFABC.pdf,82,organizacional_gestao,"a promoção de uma cultura de segurança visa aprimorar o desempenho institucional, aumentar a produtividade individual e garantir um ambiente propício ao crescimento pessoal e profissional de cada indivíduo.","promoção, segurança, visa, aprimorar, desempenho, aumentar, produtividade, individual"
PDI_UFABC,PDI UFABC.pdf,83,academica_formativa,"atualmente a ufabc tem menos de uma técnica e técnico por docente, mas entendemos que para haver um apoio administrativo e acadêmico adequado para a realização das atividades de ensino, pesquisa, extensão e cultura, colaborando para que a universidade busque patamares de excelência em sua atuação, seria necessária uma proporção de uma técnica e técnico e meio.","técnica, técnico, atualmente, ufabc, tem, menos, docente, mas"
PDI_UFABC,PDI UFABC.pdf,84,organizacional_gestao,"a ufabc está buscando fortalecer sua gestão de dados e transparência institucional por meio do repositório de de dados visa centralizar e padronizar a informação, promovendo conformidade com a legislação e conscientização sobre a importância da gestão de dados, estabelecendo o valor dessa cultura na instituição na tomada de decisão e construção de políticas.","dados, gestão, ufabc, está, buscando, fortalecer, transparência, meio"
PDI_UFABC,PDI UFABC.pdf,85,indefinido,a promoção de uma cultura de transparência e participação da comunidade acadêmica e sociedade é considerada crucial para o sucesso dessas iniciativas.,"promoção, transparência, participação, comunidade, acadêmica, sociedade, é, considerada"
PDI_UFABC,PDI UFABC.pdf,86,indefinido,"a construção de uma cultura sólida de divulgação científica, envolvendo jornalismo especializado, popularização da ciência e relacionamento proativo com a imprensa deve ser um destaque.","construção, sólida, divulgação, científica, envolvendo, jornalismo, especializado, popularização"
PDI_UFABC,PDI UFABC.pdf,87,indefinido, fomentar uma cultura de compartilhamento de equipamentos e mobiliários a fim de racionalizar o uso de infraestrutura móvel e redimensionar os espaços físicos da universidade.,"fomentar, compartilhamento, equipamentos, mobiliários, fim, racionalizar, uso, infraestrutura"
PDI_UFABC,PDI UFABC.pdf,88,organizacional_gestao," estruturar condições para que o observatório da ufabc desenvolva suas atividades de modo efetivo, promovendo avaliações periódicas e sistematização de dados subsidiando o planejamento institucional e consolidando a cultura de análise de dados organizacionais.","dados, estruturar, condições, observatório, ufabc, desenvolva, atividades, modo"
PDI_UFABC,PDI UFABC.pdf,89,artistica_patrimonial," realizar eventos e oficinas interativas para aproximar a ciência do cotidiano das pessoas, considerando o plano de extensão e cultura proposto neste pdi.","realizar, eventos, oficinas, interativas, aproximar, ciência, cotidiano, pessoas"
PDI_UFABC,PDI UFABC.pdf,90,academica_formativa,"desagregações macro1 número total de alunos ingressantes nos cursos interdisciplinares da graduação anualmente ) por tipo de ingresso ) por curso de ingresso ) por raça/cor ) por município de escola de origem ) por município de residência ) por idade macro2 número de alunos matriculados na graduação ) por tipo de ingresso ) por curso ) por raça/cor ) por município de residência ) por idade macro3 número de alunos matriculados na pós-graduação - (ampla concorrência, cotas [e tipo de cota], transferência, vagas remanescentes) ) por gênero ) por raça / cor macro4 número de alunos matriculados na pós-graduação - (ampla concorrência, cotas [e tipo de cota], transferência, vagas remanescentes) ) por gênero ) por raça / cor macro5 número de formados nos cursos de ingresso da graduação ) por tipo de ingresso ) por curso de ingresso ) por raça/cor macro6 número de formados nos cursos de formação específica da graduação ) por curso específico ) por tipo de ingresso ) por raça/cor macro7 número de formados na pósgraduação stricto sensu (ampla concorrência, cotas [e tipo de cota], transferência, vagas remanescentes) ) por gênero ) por raça / cor ) mestrado e doutorado macro8 nos cursos de ingresso ) por tipo de ingresso ) por turno ) curso de ingresso ) por raça/cor ) por município de residência macro9 tempo de retenção nos cursos de ingresso , x tempo mínimo de integralização do curso de ingresso , x tempo mínimo de integralização do curso de ingresso , x tempo mínimo de integralização do curso de ingresso ) por tipo de ingresso ) por curso de ingresso ) por turno ) por raça/cor ) por idade macro11 número de ações de cultura macro12 número de ações de extensão macro13 público alvo atingido em ações de extensão e cultura macro14 número de certificados de extensão emitidos macro15 percentual de docentes participantes em ações de extensão e cultura ) por raça/cor ) por gênero macro16 participantes em ações de extensão e cultura ) por raça/cor ) por gênero macro17 percentual de alunos de graduação participantes como membros em ações de extensão e cultura ) por raça/cor ) por gênero ) por tipo de ingresso macro18 quantidade média de horas de curricularização da extensão por discente de graduação (média por ano) horas per capita horas per capita horas per capita prograd / curricularização da extensão, graduação, extensão sim ) por raça/cor ) por gênero ) por tipo de ingresso ) por campus ) por tipo de uso macro20 área coberta por vegetação .315m² .","macro, ingresso, raça, cor, tipo, número, graduação, curso"
PDI_UFABC,PDI UFABC.pdf,91,organizacional_gestao,"% % % ) por campus ) por bloco macro23 redução no consumo de água (%) ,04m³ per capita por ano ) por campus ) por bloco ) parcela oriunda de fontes alternativas macro24 redução no consumo de energia elétrica (%) , kwh per capita por ano ) por campus ) por bloco ) parcela oriunda de autogeração macro25 número de técnicos administrativos sugepe governança, sim ) por campus ) por raça/cor ) por gênero macro26 número de docentes sugepe governança, sim ) por campus ) por raça/cor ) por gênero macro27 total de publicações dos docentes - anual ) por raça/cor macro28 - anual ) por raça/cor ) por gênero macro29 total de publicações com colaboração internacional - anual ) por raça/cor ) por gênero macro30 afastamentos internacionais docentes= ta= docentes= ta= docentes = /ta= ) docentes ) técnicos administrativos macro31 número de alunos da ufabc participantes em mobilidade acadêmica internacional - anual ) tipo de ingresso ) gênero )raça / cor ) participante de programa de apoio ) reserva de vaga e tipo macro32 número de patentes ) por situação (depositada/concedida) ) por tipo de pedido (nacional/internacional) ) por jurisdição (país de proteção) ) por titular (produção isolada, em parceria com outras universidades, em parceria com empresas ) por posse (licenciada ou não)” macro33 captação de recursos externos - oriundos do setor público - milhões/ano milhões/ano milhões/ ano propes/ macro34 captação de recursos externos - oriundos do setor privado - , milhões milhões/ano milhões/ano propes/ macro35 orçamento de custeio anual ) valores atualizados pela inflação pesquisa, desenvolvimento e inovação extensão e cultura inclusão universitária e permanência estudantil governança e gestão infraestrutura:","macro, ano, raça, cor, docentes, milhões, campus, gênero"
PDI_UFES,PDI UFES.pdf,1,academica_formativa,"missão garantir a formação humana, acadêmica e profissional com excelência, por meio do ensino, da pesquisa e da extensão, com a produção de avanços científicos, tecnológicos, educacionais, culturais, sociais e de inovação, e a promoção dos direitos e da inclusão social.","missão, garantir, formação, humana, acadêmica, profissional, excelência, meio"
PDI_UFES,PDI UFES.pdf,2,indefinido,"• defesa e respeito às diversidades étnico-raciais, de gênero, culturais, sociais e regionais de nossa população;","defesa, respeito, s, diversidades, étnico, raciais, gênero, sociais"
PDI_UFES,PDI UFES.pdf,3,indefinido,• estimular a criação cultural e o desenvolvimento do espírito científico e do pensamento reflexivo.,"estimular, criação, desenvolvimento, espírito, científico, pensamento, reflexivo"
PDI_UFES,PDI UFES.pdf,4,inovacao_empreendedorismo,"• incentivar o trabalho de pesquisa e investigação científica, visando ao desenvolvimento da ciência e da tecnologia, e da criação e difusão da cultura, para, desse modo, ampliar o entendimento do homem e do meio em que vive.","incentivar, trabalho, pesquisa, investigação, científica, visando, desenvolvimento, ciência"
PDI_UFES,PDI UFES.pdf,5,artistica_patrimonial,"• promover a divulgação de conhecimentos culturais, científicos e técnicos que constituem patrimônio da humanidade, e comunicar o saber através do ensino, de publicações ou de outras formas de comunicação.","promover, divulgação, conhecimentos, científicos, técnicos, constituem, patrimônio, humanidade"
PDI_UFES,PDI UFES.pdf,6,indefinido,"• suscitar o desejo permanente de aperfeiçoamento cultural e profissional, e possibilitar a correspondente concretização, integrando os conhecimentos que vão sendo adquiridos numa estrutura intelectual sistematizadora do conhecimento de cada geração.","suscitar, desejo, permanente, aperfeiçoamento, profissional, possibilitar, correspondente, concretização"
PDI_UFES,PDI UFES.pdf,7,artistica_patrimonial,"• promover a extensão, aberta à participação da população, visando à difusão das conquistas e benefícios resultantes da criação cultural e das pesquisas científicas e tecnológicas geradas na instituição.","promover, extensão, aberta, participação, população, visando, difusão, conquistas"
PDI_UFES,PDI UFES.pdf,8,academica_formativa,"o ensino na universidade, em todas as modalidades, está voltado para a busca, a produção e a socialização de conhecimentos, é também um recurso de educação destinado à formação ética, científica e cultural dos seus estudantes.","ensino, todas, modalidades, está, voltado, busca, produção, socialização"
PDI_UFES,PDI UFES.pdf,9,artistica_patrimonial,"os cursos de pós-graduação lato sensu aprofundam conhecimentos específicos e teórico-práticos, depois de concluída a graduação, nas áreas que compõem um ramo profissional, científico, cultural ou artístico.","graduação, cursos, pós, lato, sensu, aprofundam, conhecimentos, específicos"
PDI_UFES,PDI UFES.pdf,10,indefinido,"os cursos de mestrado visam enriquecer a competência didática, científica, cultural e profissional dos graduados, podendo ser compreendidos tanto como fase preliminar do doutorado quanto como nível terminal.","cursos, mestrado, visam, enriquecer, competência, didática, científica, profissional"
PDI_UFES,PDI UFES.pdf,11,academica_formativa,"os cursos de doutorado proporcionam formação científica e cultural ampla e aprofundada, desenvolvendo a capacidade de pesquisa e o poder criador nos diversos ramos do saber.","cursos, doutorado, proporcionam, formação, científica, ampla, aprofundada, desenvolvendo"
PDI_UFES,PDI UFES.pdf,12,indefinido,"dentre os principais, podemos destacar a base oceanográfica, instrumentos de comunicação e cultura, | | metros quadrados, abrigando secretaria do curso, um auditório com capacidade para pessoas, duas salas de aula .","dentre, principais, podemos, destacar, base, oceanográfica, instrumentos, comunicação"
PDI_UFES,PDI UFES.pdf,13,indefinido,"comunicação e cultura na ufes, as atividades de comunicação e cultura são coordenadas, respectivamente, pela superintendência de comu - nicação e pela secretaria de cultura.","comunicação, ufes, atividades, são, coordenadas, respectivamente, superintendência, comu"
PDI_UFES,PDI UFES.pdf,14,academica_formativa,"• tv ufes – fundada em agosto de , tem por princípio a produção de conteúdo audiovisual de cunho educa - tivo, científico e cultural, em diversos formatos, buscando a experimentação e a interlocução com as atividades de ensino, pesquisa e extensão da ufes;","ufes, tv, fundada, agosto, tem, princípio, produção, conteúdo"
PDI_UFES,PDI UFES.pdf,15,indefinido,"quanto ao conjunto cultural, a ufes conta com:","quanto, conjunto, ufes, conta"
PDI_UFES,PDI UFES.pdf,16,indefinido,"• teatro universitário – inaugurado em , o espaço visa atender às demandas culturais (teatro, música e dança) e as acadêmicas (conferências, congressos, seminários, colações de grau etc.) das comunidades universitária e | | hoje o maior do estado e sua infraestrutura o coloca entre os mais bem equipados do país.","teatro, universitário, inaugurado, espaço, visa, atender, s, demandas"
PDI_UFES,PDI UFES.pdf,17,academica_formativa,"também aplica testes de proficiência em língua estrangeira, desenvolve pesquisas sobre ensino e aprendizagem de línguas estrangeiras e promove atividades culturais e a formação de professores.","também, aplica, testes, proficiência, língua, estrangeira, desenvolve, pesquisas"
PDI_UFES,PDI UFES.pdf,18,indefinido,"no seu espaço, acontecem exposições e eventos científico-culturais relacionados à área.","espaço, acontecem, exposições, eventos, científico, relacionados, área"
